Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2014-11-01,0.32626844538753,0.4573335969567,46.084,1.4017095536575708,20499.82,14624.87
2014-12-01,0.33570521661345,0.45660609551538,46.468,1.3601400065258404,20467.21,15047.87
2015-01-01,0.34838693491919,0.49293811519347,48.433,1.4149156176244244,21989.43,15541.16
2015-02-01,0.32185456484954,0.45504971677771,43.46,1.4138364543328332,20299.27,14357.58
2015-03-01,0.34106395773923,0.5062406158466,47.103,1.4842981920524447,22582.84,15214.49
2015-04-01,0.32710867263855,0.47542076111218,45.436,1.4534031069164115,21208.0,14591.96
2015-05-01,0.32362596000906,0.47330548843119,45.166,1.4625077926935703,21113.64,14436.6
2015-06-01,0.30007909243681,0.45087095479738,43.847,1.5025070595090466,20112.86,13386.2
2015-07-01,0.29892640781137,0.43189200916458,43.213,1.4448104880620452,19266.23,13334.78
2015-08-01,0.28330060426868,0.42640812663011,40.717,1.505143724387212,19021.6,12637.73
2015-09-01,0.31218878194797,0.47372625642845,44.622,1.5174352309283088,21132.41,13926.4
2015-10-01,0.33927843983926,0.50810033417656,45.89,1.497590988738566,22665.8,15134.84
2015-11-01,0.32931338934241,0.48015456920932,45.778,1.4580475156752988,21419.17,14690.31
2015-12-01,0.33118454036703,0.47414231684557,45.622,1.4316559472254224,21150.97,14773.78
2016-01-01,0.33282912798797,0.49706032568559,47.261,1.4934399783169194,21819.86,14610.47
2016-02-01,0.34577783757301,0.51552890054552,47.896,1.4909252257576147,22630.59,15178.89
2016-03-01,0.33541399494658,0.50433494818108,47.489,1.5036192758188365,22139.2,14723.94
2016-04-01,0.34827819006598,0.52323110700869,47.876,1.5023367007551354,22968.7,15288.65
2016-05-01,0.31228778460276,0.49121447604323,44.713,1.572954499863226,21563.24,13708.75
2016-06-01,0.31860381714832,0.49208969053648,45.858,1.5445191301879522,21601.66,13986.01
2016-07-01,0.31133329508512,0.48794802611641,44.23,1.567285073005118,21419.85,13666.85
2016-08-01,0.27770200500248,0.44310410392221,41.458,1.5956100278003134,19451.3,12190.51
2016-09-01,0.3167123788512,0.50445408851944,46.276,1.592782986093629,22144.43,13902.98
2016-10-01,0.33237876384086,0.51848417322147,48.035,1.5599196748613842,22760.32,14590.7
2016-11-01,0.337661487448,0.52235065307417,47.637,1.5469654446588317,22930.05,14822.6
2016-12-01,0.34435020372885,0.51552069968092,45.092,1.4970826039843295,22630.23,15116.22
2017-01-01,0.33223598125738,0.49550182588006,48.598,1.4914153006690627,22598.73,15152.54
2017-02-01,0.32498041825884,0.47279209568119,45.446,1.4548325656489876,21562.99,14821.63
2017-03-01,0.35308528257702,0.55034621678736,48.512,1.5586778717329166,25100.06,16103.43
2017-04-01,0.30644497739442,0.48147088129082,45.473,1.571149527019727,21958.81,13976.27
2017-05-01,0.32325132666879,0.4934585333962,46.302,1.5265475890894316,22505.54,14742.77
2017-06-01,0.30931159462095,0.48794017464164,45.057,1.5775036666168096,22253.86,14107.01
2017-07-01,0.29551197029895,0.47539888872128,44.935,1.60872971825928,21681.88,13477.64
2017-08-01,0.28294634641683,0.45739142814457,42.557,1.616530603546811,20860.6,12904.55
2017-09-01,0.32247930898066,0.51514563067901,47.772,1.5974532825295291,23494.64,14707.56
2017-10-01,0.31651870095687,0.5045132303005,47.164,1.5939444613392761,23009.72,14435.71
2017-11-01,0.32280491144214,0.51798045507259,46.133,1.6046238353639113,23623.93,14722.41
2017-12-01,0.3202899887262,0.48530158876861,45.554,1.5151943733822757,22133.52,14607.71
2018-01-01,0.35150707056316,0.54853814965783,50.277,1.5605323351788967,25031.36,16040.27
2018-02-01,0.32329976039398,0.51075528187314,47.093,1.5798195496672223,23307.22,14753.09
2018-03-01,0.3622751900732,0.59727562540759,50.982,1.648679351425901,27255.39,16531.65
2018-04-01,0.33039684042272,0.55614845643354,49.622,1.6832741370104696,25378.64,15076.95
2018-05-01,0.32308894735786,0.52904451802822,47.159,1.637457803352942,24141.81,14743.47
2018-06-01,0.32385637693424,0.52649175185596,46.854,1.6256951826607455,24025.32,14778.49
2018-07-01,0.29398075112685,0.48072560038551,45.782,1.6352281519890155,21936.88,13415.18
2018-08-01,0.27869987397364,0.46036921311849,43.687,1.6518457886422804,21007.96,12717.87
2018-09-01,0.3065464790935,0.5216496262364,47.949,1.7016983126962761,23804.36,13988.59
2018-10-01,0.34174480535226,0.56260608486208,49.549,1.6462754548153582,25673.32,15594.79
2018-11-01,0.32052741557079,0.53202767588752,46.772,1.659850764840448,24277.94,14626.58
2018-12-01,0.32076123834578,0.51882534514549,47.36,1.6174814258142751,23675.48,14637.25
2019-01-01,0.34655109469941,0.57270807124956,51.048,1.65259345594137,26415.5,15984.27
