Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2008-09-01,57.303649815843194,125.76451752113485,100.0,2.1947034425434406,5512563.53,2511757.818
2008-10-01,61.46241639857297,140.98634612152193,100.0,2.293862727544753,6179773.16,2694046.6339999996
2008-11-01,55.84403874199544,132.11636145225987,100.0,2.3658095730262194,5790980.24,2447779.528
2008-12-01,60.729329455097385,168.8487109304121,100.0,2.780348679055596,7401048.12,2661913.657
2009-01-01,58.03763420612043,135.07763847774254,100.0,2.3274146220022485,6083211.91,2613720.758
2009-02-01,52.84254863125742,119.64782833863701,100.0,2.26423273361692,5388331.5,2379760.446
2009-03-01,58.20002873188695,130.37708641953816,100.0,2.2401550181384433,5871522.88,2621034.184
2009-04-01,56.78707760989127,127.17520952138024,100.0,2.239509671461393,5727326.58,2557402.0300000003
2009-05-01,57.23197203461275,124.63980130456689,100.0,2.177800220289233,5613144.65,2577437.819
2009-06-01,59.54192549576826,124.80773828378948,100.0,2.096132048881418,5620707.68,2681466.4099999997
2009-07-01,58.31865083418064,117.80002684008872,100.0,2.0199374497711453,5305115.89,2626376.3219999997
2009-08-01,50.19579330967989,99.87284407173456,100.0,1.9896656171080942,4497766.48,2260564.0069999998
2009-09-01,56.130065677027055,119.28194678345459,100.0,2.1250990061156183,5371854.05,2527813.544
2009-10-01,59.69559996789232,132.73130994011947,100.0,2.2234688990731293,5977545.17,2688387.1289999997
2009-11-01,55.74681886756927,127.64430473901834,100.0,2.2897145941591197,5748452.25,2510554.0510000004
2009-12-01,61.15349051863256,165.43544382452436,100.0,2.7052494047599565,7450373.53,2754043.1270000003
2010-01-01,60.027834986115174,136.98296694622633,100.0,2.28199079606838,6292670.09,2757535.263
2010-02-01,51.39746876985262,113.5305012257853,100.0,2.2088733928542617,5215319.87,2361076.867
2010-03-01,57.98391068679869,129.10254148921618,100.0,2.22652352971786,5930662.18,2663642.2660000003
2010-04-01,53.974705622575854,117.60218890523636,100.0,2.178838912574767,5402363.47,2479468.968
2010-05-01,54.151512383499615,116.94140964163995,100.0,2.159522504440207,5372008.85,2487591.0480000004
2010-06-01,54.517411568488754,115.35208054380946,100.0,2.1158759600847112,5298998.87,2504399.5820000004
